id,title,description,price,image[0].url,url,brand,provider,status,activity_category,activity_date,location_name,performers,custom_number_0,custom_number_1,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_number_2
131761,269,"269 (ישראל 2026 )
 בימוי: קרן יחזקאלי גולדשטיין ונועם סטולרמן
 269
 Dir: Keren Yehezkeli Goldstein and Noam Stolerman
 לאחר שביצע אקט מחאה פומבי מזעזע, סשה מקים את תנועת ""269"" לשחרור בעלי חיים, שהופכת לכוח אקטיביסטי משפיע בישראל. הוא פוגש במריה, שחווה כמותו את תחושת הזרות בלב החברה הישראלית, והניכור המשותף מזין זוגיות אקטיביסטית סוערת. התנועה שהם מנהיגים יחד חוצה גבולות והופכת לסמל בינלאומי, אך ככל שהלהבות שהציתו מתפשטות ומעוררות השראה באלפים, הם מגלים שהדבקות במטרה אינה חסינה מפני המחיר האישי של החיים בתוך המאבק.
 82 דקות, תרגום עברית",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/08/269.jpg,https://www.cinema.co.il/event/269/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-18,אולם 4,,20260918,11,18.09.2026 10:00,אולם 4,https://cintlv.presglobal.store/order/131761,במראה הישראלית,21175
133814,המשפחה האיטלקית שלי,"המשפחה האיטלקית שלי (איטליה 2025)
בימוי: ג'יאני די גריגוריו
משחק: ג'יאני די גריגוריו, גרטה סקראנו, אלסנדרו בדטי
COME TI MUOVI SBAGLI
Dir: Gianni Di Gregorio
פרופסור בדימוס מנהל חיים שלוים ונעימים – פנסיה נאה, חברים קבועים, ארוחות ויין טוב; אלא שהשקט מתפוגג בן-לילה כשבתו נוחתת בביתו עם שני ילדיה הסוערים ונישואים על סף פירוק. על רקע רחובות רומא הציוריים, הכיכרות ובתי הקפה הקטנים, נפרש בלגן משפחתי מצחיק - סיפור על דור ההורים שנאלץ ללמוד מחדש מהי משפחה, אחריות וסבלנות – ובעיקר איך לשרוד את הדור הבא.
ג’אני די גרגוריו, במאי הלהיטים ""ארוחות אמצע אוגוסט"", ""טעם החיים"" ו""צ'או איטליה"", חוזר עם קומדיה איטלקית חכמה וחמה על אהבה, הורות מאוחרת, וקסם החיים כשהכול משתבש בדיוק בזמן הנכון.
97 דקות, איטלקית, תרגום לעברית ואנגלית",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2025/11/%D7%94%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%94%D7%90%D7%99%D7%98%D7%9C%D7%A7%D7%99%D7%AA-%D7%A9%D7%9C%D7%99.jpg,https://www.cinema.co.il/event/%d7%94%d7%9e%d7%a9%d7%a4%d7%97%d7%94-%d7%94%d7%90%d7%99%d7%98%d7%9c%d7%a7%d7%99%d7%aa-%d7%a9%d7%9c%d7%99/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-18,אולם 3,,20260918,11,18.09.2026 10:30,אולם 3,https://cintlv.presglobal.store/order/133814,,20134
132670,סגל חסר - נבחרי דוקאביב,"סגל חסר (ישראל 2026)
בימוי: אבידע ליבני
SAVED BY THE BALL
 Dir: Avida Livny
אף שהתפזרו ברחבי הארץ, אף שאיבדו חברים ומשפחה, אף שחבריהם נחטפו לעזה – כמה ימים אחרי ה-7.10 החליטו שחקני קבוצת הכדורגל ""שועלי כפר עזה"", ששרדו את היום הנורא, להמשיך ולשחק כדורגל. הם הבינו שהמסגרת, הרדיפה אחר הכדור המתגלגל והריבים עם השופט ישמרו עליהם, גם אם זה רק לתשעים דקות. כשהגיעה ההצעה לחזור ולשחק בטורניר של קיבוצי העוטף הם לא ידעו במה לבחור – האם נכון לשחק ""לזכר"" (הנרצחים) ו""למען"" (החטופים) או לסרב לחזור לשגרה?

96 דקות, עברית",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/05/%D7%A1%D7%92%D7%9C-%D7%97%D7%A1%D7%A8.jpg,https://www.cinema.co.il/event/%d7%a1%d7%92%d7%9c-%d7%97%d7%a1%d7%a8-%d7%a0%d7%91%d7%97%d7%a8%d7%99-%d7%93%d7%95%d7%a7%d7%90%d7%91%d7%99%d7%91/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-18,אולם 4,,20260918,11,18.09.2026 12:00,אולם 4,https://cintlv.presglobal.store/order/132670,במראה הישראלית ; נבחרי דוקאביב 2026,21266
133132,הברוטליסט סינמטק,"הברוטליסט (ארה""ב/ בריטניה 2024)
בימוי: בריידי קורבט
משחק: אדריאן ברודי, פליסיטי ג'ונס, גאי פירס, אלסנדרו ניבולה
THE BRUTALIST
Dir: Brady Corbet
זוכה פרס הבימוי בפסטיבל ונציה, ""הברוטליסט"" הוא אפוס היסטורי מונומנטאלי בבימויו של בריידי קורבט ובכיכובם של זוכה האוסקר אדריאן ברודי, פליסיטי ג'ונס וגיא פירס. הסרט מתאר את מסעו של האדריכל היהודי יליד הונגריה לסלו טו (ברודי), שהיגר לארה""ב אחרי המלחמה ללא כול. בדרך מקרה הוא זוכה לנהל פרויקט אדריכלי אדיר שישנה את מהלך חיו ב-30 השנים הבאות. סרט מפעים ומסעיר, שבוחן מחדש את החלום האמריקאי והשיטה הקפיטליסטית מבעד לעיניו של ניצול שואה שבחר באמריקה על פני המדינה היהודית שהוקמה במקביל בארץ ישראל. הזוכה בפרס גלובוס הזהב לסרט הטוב 2024.
215 דקות, אנגלית, הונגרית, יידיש, עברית, איטלקית, תרגום לעברית",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2023/06/logo.png,https://cintlv.presglobal.store/order/133132,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-18,אולם 3,,20260918,11,18.09.2026 12:30,אולם 3,https://cintlv.presglobal.store/order/133132,ארכיטקטורה וקולנוע,17286
133118,רובין הוד I מדובב I פופים,"שם מקורי: Robin Hood

בימוי: וולפגנג רייטרמן
דיבוב: עפרון אטקין, דני ליטני, חני נחמיאב
גרסה מונפשת, מצחיקה ומסעירה של אולפני דיסני לסיפור המפורסם על גיבור העם האנגלי. הפעם רובין הוד הוא שועל ערמומי וטוב לב, שמבקש לעזור לשאר חיות היער העניות, זאת על ידי גניבה מהאצולה הרהבתנית והלא נחמדה. במהרה הוא הופך לאויב מספר אחת של חצר המלוכה, אבל למרבה המזל הוא חכם ומוכשר יותר. כאשר לתמונה נכנסת העלמה מריאן יפת התואר, רובין הוד מבין שיש לו עוד דבר אחד חשוב לגנוב – את ליבה.

83 דק'",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2023/06/logo.png,https://cintlv.presglobal.store/order/133118,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-18,אולם 6,,20260918,11,18.09.2026 13:00,אולם 6,https://cintlv.presglobal.store/order/133118,,16839
133810,בחזרה מהימלאיה,"בחזרה מההימלאיה (ספרד 2024)
בימוי: סלבדור קאלבו
משחק: מיגל הראן, סוסנה אבאיטואה, אלכסנדרה מסנגקאיי
Valley of Shadows
Dir: Salvador Calvo
קיקה, קלרה ובנה לוקאס יוצאים לחופשה בצפון הודו. במהלך לילה סוער, תקרית דרמטית מפרידה ביניהם וקיקה מחולץ כשהוא פצוע ומובל אל כפר מבודד למרגלות ההימלאיה. שם, למול היופי הבלתי נתפס, קיקה מתאושש בהדרגה ולומד את אורח חייהם הייחודי של בני השבט – את המסורות, האמונות והקשר העמוק לטבע. תהליך ההחלמה הופך למסע פנימי של גילוי עצמי וגאולה, עד שלבסוף, קיקה מתחזק ומסוגל לצאת לדרך ולתפוס חזרה את מקומו בעולם, כשהוא כבר אינו אותו אדם.
120 דקות, ספרדית בתרגום לעברית ולאנגלית..",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2025/10/%D7%91%D7%97%D7%96%D7%A8%D7%94-%D7%9E%D7%94%D7%94%D7%99%D7%9E%D7%9C%D7%90%D7%99%D7%94.jpg,https://www.cinema.co.il/event/%d7%91%d7%97%d7%96%d7%a8%d7%94-%d7%9e%d7%94%d7%94%d7%99%d7%9e%d7%9c%d7%90%d7%99%d7%94/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-18,אולם 4,,20260918,11,18.09.2026 14:30,אולם 4,https://cintlv.presglobal.store/order/133810,,21166
133812,סיפורים קרועים,"סיפורים קרועים (ספרד/ארגנטינה 2025)
בימוי: מריאנו כהן, גסטון דופראט
משחק: גילרמו פרנצ'לה, אורורה קוואטרוקי, אווה דה דומיניצ'י, גילרמו ארנגו, ז'ורז' באריל
HOMO ARGENTUM
Dir: Mariano Cohn, Gaston Duprat
קומדיה שחורה פרועה, מושחזת ומצחיקה עד דמעות, שהפכה ללהיט קופתי גדול. בהשראת הקומדיות האיטלקיות הקלאסיות של שנות ה-60 וה-70, הסרט משלב הומור שנון עם מבט חד על טבע האדם. באמצעות פסיפס של סיפורים קצרים, אירוניים ולעיתים אבסורדיים, הוא בוחן את השיגעונות, ההרגלים והמוזרויות שמעצבים את חיי היום-יום שלנו – ממערכות יחסים, אהבה ומשפחה ועד לעולם העבודה המנוכר. התוצאה היא דיוקן משעשע ונוקב של החברה העכשווית, כזה שמעורר צחוק גדול, אך גם מחשבות על מי שאנחנו ועל הדרך בה אנו חיים. השחקן המוערך גיירמו פרנצ'לה מוביל את הסרט בתצוגת משחק וירטואוזית ונוגעת ללב, כשהוא מגלם שורה של דמויות שונות, קיצוניות ומשעשעות.
98 דקות, ספרדית, תרגום לעברית ואנגלית
טרום בכורה באדיבות קולנוע חדש בע""מ

טרום בכורה באדיבות קולנוע",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/08/%D7%A1%D7%99%D7%A4%D7%95%D7%A8%D7%99%D7%9D-%D7%A7%D7%A8%D7%95%D7%A2%D7%99%D7%9D-1.jpg,https://www.cinema.co.il/event/%d7%a1%d7%99%d7%a4%d7%95%d7%a8%d7%99%d7%9d-%d7%a7%d7%a8%d7%95%d7%a2%d7%99%d7%9d/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-18,אולם 3,,20260918,11,18.09.2026 17:00,אולם 3,https://cintlv.presglobal.store/order/133812,,20976
133811,ערך סנטימנטלי,"ערך סנטימנטלי (נורבגיה/ גרמניה/ דנמרק/ צרפת/ שוודיה 2025 )
בימוי: יואכים טרייר
משחק: רנטה ריינסב, סטלן סקארסגארד, אל פאנינג
SENTIMENTAL VALUE
Dir: Joachim Trier 
הבמאי עטור הפרסים יואכים טרייר מתאחד עם רנטה ריינסב (""האדם הגרוע בעולם"") לדרמה מרגשת שהדהימה את פסטיבל קאן וגרפה את הפרס הגדול. לאחר מות אִמה של נורה חוזר לחייה אביה גוסטב (סטלן סקארסגארד), במאי קולנוע מפורסם, ובאמתחתו הצעה: הוא מעוניין שהיא תגלם את התפקיד הראשי ביצירה אוטוביוגרפית חדשה שעליה הוא עובד. נורה מסרבת, והתפקיד נמסר לשחקנית אמריקאית מבטיחה (אל פאנינג), שמשנה את מסלול הסרט. בין היעדרותה של האם האהובה, שובו של האב והעבודה על הסרט, נורה ואחותה אגנס מנסות לגשש את דרכן במבוך של רגשות סותרים ושאיפה לפתוח פרק חדש בחייהן.
132 דקות, נורבגית ואנגלית, תרגום לעברית ואנגלית",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/01/%D7%A2%D7%A8%D7%9A-%D7%A1%D7%A0%D7%98%D7%99%D7%9E%D7%A0%D7%98%D7%9C%D7%99.jpg,https://www.cinema.co.il/event/%d7%a2%d7%a8%d7%9a-%d7%a1%d7%a0%d7%98%d7%99%d7%9e%d7%a0%d7%98%d7%9c%d7%99/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-18,אולם 4,,20260918,11,18.09.2026 18:15,אולם 4,https://cintlv.presglobal.store/order/133811,,19840
133813,מה שמריאל יודעת,"מה שמריאל יודעת (גרמניה 2025)
בימוי: פרדריק האמבלק
משחק: ג'וליה ג'נטש, פליקס קריימר, לאני גריזלר, מחמט אצקי, מוריץ טרונפלס
WHAT MARIELLE KNOWS
Dir: Frederic Hambalek
מריאל מפתחת בן לילה יכולת לראות ולשמוע כל מה שהוריה, יוליה וטוביאס, רואים, חושבים ועושים. ההורים מתקשים להתמודד עם היכולת הטלפתית של בתם ועם התעקשותה לחשוף את השקרים הקטנים והעמדות הפנים שעוזרות להם (ולכולנו) לצלוח את החיים. עד מהרה, הם מוצאים עצמם בסחרור מניפולטיבי, אבסורדי, עם תוצאות לא צפויות. ""מה שמריאל יודעת"" - דרמה מושחזת, מקורית ומעוררת מחשבה - מגיעה לחיפה מן הבכורה במסגרת התחרות בפסטיבל ברלין. הסרט מקלף את המעטפת המושלמת של זוג מבוסס ולוקח אותנו למסע אינטליגנטי וקומי אל לבה השברירי של הבורגנות האירופאית.
טריילר - https://www.youtube.com/watch?v=8cGtU2aY2zw&ab_channel=DCM
86 דקות, גרמנית, צרפתית. תרגום לעברית ואנגלית",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/04/%D7%9E%D7%94-%D7%A9%D7%9E%D7%A8%D7%99%D7%90%D7%9C-%D7%99%D7%95%D7%93%D7%A2%D7%AA.jpg,https://www.cinema.co.il/event/%d7%9e%d7%94-%d7%a9%d7%9e%d7%a8%d7%99%d7%90%d7%9c-%d7%99%d7%95%d7%93%d7%a2%d7%aa/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-18,אולם 3,,20260918,11,18.09.2026 19:15,אולם 3,https://cintlv.presglobal.store/order/133813,,21283
132955,אפטר בסינמטק | המפגש,"המפגש (ארה""ב 2016)
בימוי: דניס וילנב
משחק: איימי אדמס, ג'רמי רנר, מייקל סטולברג, פורסט וויטקר
ARRIVAL
Dir: Denis Villeneuve

סרטו של דניס וילנב (""אסירים"", ""סיקריו"") מבוסס על הסיפור הקצר ""סיפורי חייך"" של טד צ'יאנג. כשחלליות מסתוריות נוחתות לפתע במספר נקודות על כדור הארץ, נשלחת קבוצת מדענים וביניהם חוקרת השפה לואיז בנקס לחקור את העצמים הבלתי מזוהים. הנחיתה מביאה את אוכלוסיית כדור הארץ – שלא בטוחה איך להתמודד עם המפגש – אל סיפה של מלחמת עולם, ובנקס והצוות מוצאים את עצמם במירוץ נגד הזמן למציאת תשובות.
(116 דקות, אנגלית, תרגום לעברית)((116 min., Eng., Heb. Sub",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2025/01/%D7%94%D7%9E%D7%A4%D7%92%D7%A9.jpg,https://www.cinema.co.il/event/%d7%90%d7%a4%d7%98%d7%a8-%d7%91%d7%a1%d7%99%d7%a0%d7%9e%d7%98%d7%a7-%d7%94%d7%9e%d7%a4%d7%92%d7%a9/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-18,אולם 4,,20260918,11,18.09.2026 21:00,אולם 4,https://cintlv.presglobal.store/order/132955,אפטר בסינמטק תל אביב!,21309
132931,הקשת הגדולה,"הקשת הגדולה (צרפת/ דנמרק 2025)
בימוי: סטפן דמוטייה
משחק: קלאס בנג, סיסה בבט קנודסן, קסבייה דולן, סוואן ארלו
THE GREAT ARCH
Dir: Stephane Demoustier
פריז, 1983. נשיא צרפת, פרנסואה מיטראן, יוצא ביוזמה שאפתנית: מכרז בינלאומי להקמת מונומנט מודרני בלב רובע העסקים לה־דפאנס - סמל לעידן חדש בצרפת ובאירופה כולה. מאות מהאדריכלים הגדולים בעולם מגישים הצעות, אך להפתעת כולם דווקא אדריכל דני אלמוני בשם אוטו פון־ספרקלסן זוכה במכרז. הוא מגיע מיד לפריז חדור חזון ורעיונות גדולים, מוכן להתחיל במלאכה, אבל כשהחלום פוגש במציאות מגלה פון־ספרקלסן שהפערים בין השרטוטים על הנייר למציאות בפועל - כמעט בלתי ניתנים לגישור... ""הקשת הגדולה"", בכיכובו של קלאס באנג (""הריבוע""), מבוסס על הסיפור האמיתי שמאחורי המונומנט המודרני האיקוני של פריז, אבל זהו קודם כל סיפור על אדם בלתי מתפשר עם כישרון יוצא דופן, שיעשה הכול בשביל להגשים חלום.
104 דקות, צרפתית ודנית, תרגום לעברית ואנגלית",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2025/12/%D7%94%D7%A7%D7%A9%D7%AA-%D7%94%D7%92%D7%93%D7%95%D7%9C%D7%94.jpg,https://www.cinema.co.il/event/%d7%94%d7%a7%d7%a9%d7%aa-%d7%94%d7%92%d7%93%d7%95%d7%9c%d7%94/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-18,אולם 3,,20260918,11,18.09.2026 21:15,אולם 3,https://cintlv.presglobal.store/order/132931,"ארכיטקטורה בזמן: מבנים, ערים וחלומות בקולנוע",20090
133410,טרופותי וטרופותי הבת | מדובב,"טרופותי וטרופותי הבת I מדובב I 2-5
טרופותי 
סרט אנימציה על פי ספר הילדים רב המכר של ג'וליה דונלדסון, אחת מסופרות הילדים המוערכות והאהובות ביותר בבריטניה, בישראל ובעולם כולו, ועל פי איוריו של המאייר הבריטי הנודע אקסל שפלר. עכבר קטן מהלך לו ביער להנאתו. כל מיני בעלי חיים אחרים רוצים לאכול את העכבר הקטן והעסיסי, אבל העכבר מוצא דרך מתוחכמת להבריח את כולם.
טרופתי הבת 

הוא ענק, הוא חזק, הוא שרירי ומגודל, וזנב הקשקשים שלו ארוך ומפותל. עיניו הנוראות בוערות כלהבות, וקצות שפמו הנוראי חדים כחרבות. כך מתאר טרופותי לבתו הקטנה את העכבר הגדול והנורא. אבל בלילה חורף סוער מתעלמת טרופותי הבת מהאזהרות של אביה ויוצאת לחפש את היצור המפחיד. הרי הוא לא באמת קיים... ואולי כן?",33.00 ILS,https://www.cinema.co.il/wp-content/uploads/2023/06/logo.png,https://cintlv.presglobal.store/order/133410,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-19,אולם 4,,20260919,12,19.09.2026 11:00,אולם 4,https://cintlv.presglobal.store/order/133410,,10865
133617,לוני טונס מציגים: קיוטי נגד אקמי | מדובב,"אחרי ששבר את התעשיה והפך לאחד הסרטים המצופים של התקופה, הסרט המצחיק ביותר של השנה (בהתחייבות!) מגיע לקולנוע: הלוני טון וויילי קאיוטי תובע את תאגיד ACME על אספקת מוצרים פגומים ומתפוצצים במשך שנים. עם וויל פורטה בתפקיד התובע, באגס באני בתפקיד מקור מסתורי, מיפ מיפ בתפקיד עצמו, והופעה קורעת של ג'ון סינה כעורך הדין התאגידי החלקלק. סאטירה חכמה, טיפשית, שנונה, קצבית, ואולי מתפוצצת. שמתאימה באמת, אבל ב ב באמת, לכל הגילאים.",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/08/%D7%A7%D7%99%D7%95%D7%98%D7%99-%D7%A0%D7%92%D7%93-%D7%90%D7%A7%D7%9E%D7%99.jpg,https://www.cinema.co.il/event/%d7%9c%d7%95%d7%a0%d7%99-%d7%98%d7%95%d7%a0%d7%a1-%d7%9e%d7%a6%d7%99%d7%92%d7%99%d7%9d-%d7%a7%d7%99%d7%95%d7%98%d7%99-%d7%a0%d7%92%d7%93-%d7%90%d7%a7%d7%9e%d7%99-%d7%9e%d7%93%d7%95%d7%91%d7%91-2/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-19,אולם 3,,20260919,12,19.09.2026 11:00,אולם 3,https://cintlv.presglobal.store/order/133617,המרכז למשפחה,21373
133119,רובין הוד I מדובב I פופים,"שם מקורי: Robin Hood

בימוי: וולפגנג רייטרמן
דיבוב: עפרון אטקין, דני ליטני, חני נחמיאב
גרסה מונפשת, מצחיקה ומסעירה של אולפני דיסני לסיפור המפורסם על גיבור העם האנגלי. הפעם רובין הוד הוא שועל ערמומי וטוב לב, שמבקש לעזור לשאר חיות היער העניות, זאת על ידי גניבה מהאצולה הרהבתנית והלא נחמדה. במהרה הוא הופך לאויב מספר אחת של חצר המלוכה, אבל למרבה המזל הוא חכם ומוכשר יותר. כאשר לתמונה נכנסת העלמה מריאן יפת התואר, רובין הוד מבין שיש לו עוד דבר אחד חשוב לגנוב – את ליבה.

83 דק'",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2023/06/logo.png,https://cintlv.presglobal.store/order/133119,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-19,אולם 6,,20260919,12,19.09.2026 11:30,אולם 6,https://cintlv.presglobal.store/order/133119,,16839
132076,269,"269 (ישראל 2026 )
 בימוי: קרן יחזקאלי גולדשטיין ונועם סטולרמן
 269
 Dir: Keren Yehezkeli Goldstein and Noam Stolerman
 לאחר שביצע אקט מחאה פומבי מזעזע, סשה מקים את תנועת ""269"" לשחרור בעלי חיים, שהופכת לכוח אקטיביסטי משפיע בישראל. הוא פוגש במריה, שחווה כמותו את תחושת הזרות בלב החברה הישראלית, והניכור המשותף מזין זוגיות אקטיביסטית סוערת. התנועה שהם מנהיגים יחד חוצה גבולות והופכת לסמל בינלאומי, אך ככל שהלהבות שהציתו מתפשטות ומעוררות השראה באלפים, הם מגלים שהדבקות במטרה אינה חסינה מפני המחיר האישי של החיים בתוך המאבק.
 82 דקות, תרגום עברית",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/08/269.jpg,https://www.cinema.co.il/event/269/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-19,אולם 4,,20260919,12,19.09.2026 12:30,אולם 4,https://cintlv.presglobal.store/order/132076,במראה הישראלית,21175
132463,קטיפה כחולה,"קטיפה כחולה | Blue Velvet סרטו הרביעי של לינץ' הציב אותו בשורה הראשונה של במאי הקולנוע בעולם, שם הוא נמצא עד היום. צעיר החוזר מקולג' לבקר את אביו המאושפז בבית חולים מוצא אוזן אדם כרותה ורוחשת נמלים. הוא מביאה לתחנת המשטרה ויחד עם בתו של הבלש הוא מצליח להגיע לזמרת בארים המקיימת פרשיית אהבים חולנית […]",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2019/07/%D7%A7%D7%98%D7%99%D7%A4%D7%94-%D7%9B%D7%97%D7%95%D7%9C%D7%94.jpg,https://www.cinema.co.il/event/%d7%a7%d7%98%d7%99%d7%a4%d7%94-%d7%9b%d7%97%d7%95%d7%9c%d7%94/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-19,אולם 3,,20260919,12,19.09.2026 13:30,אולם 3,https://cintlv.presglobal.store/order/132463,נאו נואר,4689
132622,היורד למעלה,"היורד למעלה (ישראל 2015)
בימוי: אלעד קידן
משחק: אורי קלאוזנר, איתי טיראן, מיכאלה עשת, אוהד שחר, שושיק שני
AFTERTHOUGHT
Dir: Elad Keidan
הקומדיה הקיומית של אלעד קידן מתרחשת בעיר חיפה, שמתפקדת כאחת משלושת גיבורי הסרט. בני זוג בביתם, בעיר התחתית. האשה איבדה עגיל, הגבר מתנדב לטפס במעלה הכרמל בניסיון למצוא אותו במקום שבו כנראה אבד. במקביל, במעלה ההר, אמן ישראלי צעיר שהבריז משירות מילואים יורד לכיוון הנמל, שם הוא עתיד לעלות על ספינה שתיקח אותו הרחק ממולדתו. שני הגברים, זה שעולה וזה שיורד, נתקלים בדרכם בשלל דמויות וחווים גילויים שמשפיעים על עולמם. מעל הכל מרחפת האפשרות שבדרך הם ייפגשו. ""היורד למעלה"" השתתף בפסטיבל קאן כחלק מהבחירה הרשמית, זכה בפרס לסרט הטוב ביותר בפסטיבל חיפה ובשלושה פרסי אופיר – פרס התסריט הטוב ביותר (קידן), פרס הסאונד (ויטלי גרינשפון ואביב אלדמע) ופרס העריכה (אריק להב־ליבוביץ).

1105 דקות, עברית",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/08/%D7%94%D7%99%D7%95%D7%A8%D7%93-%D7%9C%D7%9E%D7%A2%D7%9C%D7%94.jpg,https://www.cinema.co.il/event/%d7%94%d7%99%d7%95%d7%a8%d7%93-%d7%9c%d7%9e%d7%a2%d7%9c%d7%94/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-19,אולם 4,,20260919,12,19.09.2026 14:30,אולם 4,https://cintlv.presglobal.store/order/132622,"ארכיטקטורה בזמן: מבנים, ערים וחלומות בקולנוע",21260
131865,מה שמריאל יודעת + הרצאה,"מה שמריאל יודעת (גרמניה 2025)
בימוי: פרדריק האמבלק
משחק: ג'וליה ג'נטש, פליקס קריימר, לאני גריזלר, מחמט אצקי, מוריץ טרונפלס
WHAT MARIELLE KNOWS
Dir: Frederic Hambalek
מריאל מפתחת בן לילה יכולת לראות ולשמוע כל מה שהוריה, יוליה וטוביאס, רואים, חושבים ועושים. ההורים מתקשים להתמודד עם היכולת הטלפתית של בתם ועם התעקשותה לחשוף את השקרים הקטנים והעמדות הפנים שעוזרות להם (ולכולנו) לצלוח את החיים. עד מהרה, הם מוצאים עצמם בסחרור מניפולטיבי, אבסורדי, עם תוצאות לא צפויות. ""מה שמריאל יודעת"" - דרמה מושחזת, מקורית ומעוררת מחשבה - מגיעה לחיפה מן הבכורה במסגרת התחרות בפסטיבל ברלין. הסרט מקלף את המעטפת המושלמת של זוג מבוסס ולוקח אותנו למסע אינטליגנטי וקומי אל לבה השברירי של הבורגנות האירופאית.
טריילר - https://www.youtube.com/watch?v=8cGtU2aY2zw&ab_channel=DCM
86 דקות, גרמנית, צרפתית. תרגום לעברית ואנגלית

לפני הסרט הרצאתו של אירי ריקין
""האם אי פעם נפסיק לשקר?""

כל האמת על כל השקרים הגדולים והקטנים שאנחנו ",65.00 ILS,https://www.cinema.co.il/wp-content/uploads/2026/04/%D7%9E%D7%94-%D7%A9%D7%9E%D7%A8%D7%99%D7%90%D7%9C-%D7%99%D7%95%D7%93%D7%A2%D7%AA.jpg,https://www.cinema.co.il/event/%d7%9e%d7%94-%d7%a9%d7%9e%d7%a8%d7%99%d7%90%d7%9c-%d7%99%d7%95%d7%93%d7%a2%d7%aa-%d7%94%d7%a8%d7%a6%d7%90%d7%94/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-19,אולם 3,,20260919,12,19.09.2026 16:00,אולם 3,https://cintlv.presglobal.store/order/131865,יום הקולנוע הכללי,20347
133818,בחזרה מהימלאיה,"בחזרה מההימלאיה (ספרד 2024)
בימוי: סלבדור קאלבו
משחק: מיגל הראן, סוסנה אבאיטואה, אלכסנדרה מסנגקאיי
Valley of Shadows
Dir: Salvador Calvo
קיקה, קלרה ובנה לוקאס יוצאים לחופשה בצפון הודו. במהלך לילה סוער, תקרית דרמטית מפרידה ביניהם וקיקה מחולץ כשהוא פצוע ומובל אל כפר מבודד למרגלות ההימלאיה. שם, למול היופי הבלתי נתפס, קיקה מתאושש בהדרגה ולומד את אורח חייהם הייחודי של בני השבט – את המסורות, האמונות והקשר העמוק לטבע. תהליך ההחלמה הופך למסע פנימי של גילוי עצמי וגאולה, עד שלבסוף, קיקה מתחזק ומסוגל לצאת לדרך ולתפוס חזרה את מקומו בעולם, כשהוא כבר אינו אותו אדם.
120 דקות, ספרדית בתרגום לעברית ולאנגלית..",45.00 ILS,https://www.cinema.co.il/wp-content/uploads/2025/10/%D7%91%D7%97%D7%96%D7%A8%D7%94-%D7%9E%D7%94%D7%94%D7%99%D7%9E%D7%9C%D7%90%D7%99%D7%94.jpg,https://www.cinema.co.il/event/%d7%91%d7%97%d7%96%d7%a8%d7%94-%d7%9e%d7%94%d7%94%d7%99%d7%9e%d7%9c%d7%90%d7%99%d7%94/,Cinematheque Tel Aviv,Cinematheque Tel Aviv,active,Other,2026-09-19,אולם 4,,20260919,12,19.09.2026 16:45,אולם 4,https://cintlv.presglobal.store/order/133818,,21166
